id,path,question,a,b,c,d,answer
dev_1507.jpg,train2/dev_1507.jpg,사진에 보이는 재활용 가능한 플라스틱 빨대는 몇 개인가요?,3개,4개,5개,6개,b
dev_1507.jpg,train2/dev_1507.jpg,사진 속 재활용 가능한 플라스틱 빨대는 몇 개입니까?,3개,6개,5개,4개,d
dev_1510.jpg,train2/dev_1510.jpg,사진 속 재활용품 중 플라스틱 병의 뚜껑은 어디에 있나요?,병 입구에 끼워져 있다,책상 위에 따로 놓여 있다,책상 아래 바닥에 있다,사진에 뚜껑이 보이지 않는다,d
dev_1510.jpg,train2/dev_1510.jpg,사진에 보이는 재활용품 중 플라스틱 병의 뚜껑은 어디에 있습니까?,책상 위에 따로 놓여 있다,책상 아래 바닥에 있다,사진에 뚜껑이 보이지 않는다,병 입구에 끼워져 있다,c
dev_1511.jpg,train2/dev_1511.jpg,사진에 보이는 재활용품 중 종이 재질의 상자는 몇 개입니까?,1개,2개,3개,4개,d
dev_1511.jpg,train2/dev_1511.jpg,사진 속 재활용품 중 종이 재질의 상자는 몇 개인가요?,2개,3개,1개,4개,d
dev_1517.jpg,train2/dev_1517.jpg,사진에 보이는 재활용 가능한 종이책은 총 몇 권입니까?,3권,4권,5권,6권,b
dev_1517.jpg,train2/dev_1517.jpg,사진 속 재활용 가능한 종이책은 총 몇 권입니까?,5권,3권,4권,6권,c
dev_1526.jpg,train2/dev_1526.jpg,사진 속 재활용 가능한 플라스틱 용기는 몇 개입니까?,2개,3개,4개,5개,d
dev_1526.jpg,train2/dev_1526.jpg,사진에 보이는 재활용 가능한 플라스틱 용기는 몇 개인가요?,5개,3개,2개,4개,a
dev_1532.jpg,train2/dev_1532.jpg,사진에 보이는 재활용품 중 플라스틱 재질인 것은 무엇인가요?,투명한 비닐 포장,노란색 비닐 조각,검은색 전자기기 부품,흰색 책상,a
dev_1532.jpg,train2/dev_1532.jpg,사진 속 재활용품 중 플라스틱 재질인 것은 무엇입니까?,검은색 전자기기 부품,노란색 비닐 조각,투명한 비닐 포장,흰색 책상,c
dev_1535.jpg,train2/dev_1535.jpg,사진에 보이는 재활용품 중 종이 재질의 개수는 몇 개인가요?,1개,2개,3개,4개,d
dev_1535.jpg,train2/dev_1535.jpg,사진 속 재활용품 중 종이 재질의 개수는 몇 개입니까?,3개,1개,2개,4개,d
dev_1551.jpg,train2/dev_1551.jpg,사진 속 노란색 바구니 안에 들어있는 재활용품 중 병의 개수는 몇 개인가요?,3개,4개,5개,6개,a
dev_1551.jpg,train2/dev_1551.jpg,사진에 보이는 노란색 바구니 안에 들어있는 재활용품 중 병의 개수는 몇 개입니까?,3개,4개,6개,5개,a
dev_1552.jpg,train2/dev_1552.jpg,사진에 보이는 재활용 가능한 뚜껑의 개수는 몇 개입니까?,2개,3개,4개,5개,d
dev_1552.jpg,train2/dev_1552.jpg,사진 속 재활용 가능한 뚜껑의 개수는 몇 개인가요?,2개,5개,4개,3개,b
dev_1553.jpg,train2/dev_1553.jpg,사진 속 재활용 봉투 안에 보이는 플라스틱 병의 개수는 몇 개인가요?,1개,2개,3개,4개,a
dev_1553.jpg,train2/dev_1553.jpg,사진에 보이는 재활용 봉투 안에 보이는 플라스틱 병의 개수는 몇 개입니까?,3개,2개,1개,4개,c
dev_1557.jpg,train2/dev_1557.jpg,사진에 보이는 재활용품 중 골판지 상자의 개수는 몇 개인가요?,1개,2개,3개,4개,b
dev_1557.jpg,train2/dev_1557.jpg,사진 속 재활용품 중 골판지 상자의 개수는 몇 개입니까?,3개,1개,4개,2개,d
dev_1560.jpg,train2/dev_1560.jpg,사진에 보이는 재활용 가능한 플라스틱 용기는 몇 개입니까?,3개,4개,5개,6개,a
dev_1560.jpg,train2/dev_1560.jpg,사진 속 재활용 가능한 플라스틱 용기는 몇 개인가요?,5개,3개,6개,4개,b
dev_1566.jpg,train2/dev_1566.jpg,사진에 보이는 재활용품 중 종이 재질의 쓰레기는 몇 개입니까?,1개,2개,3개,4개,d
dev_1566.jpg,train2/dev_1566.jpg,사진 속 재활용품 중 종이 재질의 쓰레기는 몇 개인가요?,1개,2개,4개,3개,c
dev_1568.jpg,train2/dev_1568.jpg,사진에 보이는 재활용품 중 플라스틱 컵 뚜껑은 몇 개입니까?,2개,3개,4개,5개,d
dev_1568.jpg,train2/dev_1568.jpg,사진 속 재활용품 중 플라스틱 컵 뚜껑은 몇 개인가요?,5개,4개,3개,2개,a
dev_1573.jpg,train2/dev_1573.jpg,책상 위에 있는 재활용 가능한 플라스틱 용기는 무엇인가요?,껌 케이스,립밤 용기,과자 봉지,음료 캔,b
dev_1573.jpg,train2/dev_1573.jpg,책상 위에 있는 재활용 가능한 플라스틱 용기는 무엇입니까?,립밤 용기,음료 캔,과자 봉지,껌 케이스,a
dev_1578.jpg,train2/dev_1578.jpg,사진 속 재활용 쓰레기통 안에 보이는 플라스틱 병의 개수는 몇 개인가요?,10개,12개,14개,16개,d
dev_1578.jpg,train2/dev_1578.jpg,사진에 보이는 재활용 쓰레기통 안에 보이는 플라스틱 병의 개수는 몇 개입니까?,12개,10개,16개,14개,c
dev_1581.jpg,train2/dev_1581.jpg,사진에 보이는 재활용품 중 병이 들어있는 파란색 상자에 적힌 브랜드 이름은 무엇인가요?,Cass,Kelly,Jinro Soju,처음처럼,a
dev_1581.jpg,train2/dev_1581.jpg,사진 속 재활용품 중 병이 들어있는 파란색 상자에 적힌 브랜드 이름은 무엇입니까?,처음처럼,Jinro Soju,Cass,Kelly,c
dev_1586.jpg,train2/dev_1586.jpg,사진에 보이는 재활용품 중 종이류 상자의 개수는 몇 개인가요?,3개,5개,7개,9개,d
dev_1586.jpg,train2/dev_1586.jpg,사진 속 재활용품 중 종이류 상자의 개수는 몇 개입니까?,9개,5개,7개,3개,a
dev_1589.jpg,train2/dev_1589.jpg,사진에 보이는 재활용 가능한 플라스틱 컵은 몇 개입니까?,1개,2개,3개,4개,b
dev_1589.jpg,train2/dev_1589.jpg,사진 속 재활용 가능한 플라스틱 컵은 몇 개인가요?,4개,2개,3개,1개,b
dev_1595.jpg,train2/dev_1595.jpg,책상 위에 있는 재활용 가능한 종이 상자는 몇 개입니까?,1개,2개,3개,4개,b
dev_1595.jpg,train2/dev_1595.jpg,책상 위에 있는 재활용 가능한 종이 상자는 몇 개인가요?,3개,1개,4개,2개,d
dev_1598.jpg,train2/dev_1598.jpg,사진에 보이는 재활용 가능한 금속 용기의 개수는 몇 개인가요?,2개,3개,4개,5개,c
dev_1598.jpg,train2/dev_1598.jpg,사진 속 재활용 가능한 금속 용기의 개수는 몇 개입니까?,5개,2개,3개,4개,d
dev_1601.jpg,train2/dev_1601.jpg,사진에 보이는 재활용품 중 플라스틱 용기의 개수는 몇 개인가요?,3개,4개,5개,6개,d
dev_1601.jpg,train2/dev_1601.jpg,사진 속 재활용품 중 플라스틱 용기의 개수는 몇 개입니까?,6개,4개,3개,5개,a
dev_1609.jpg,train2/dev_1609.jpg,사진에 보이는 재활용품 중 종이상자의 개수는 몇 개인가요?,3개,4개,5개,6개,b
dev_1609.jpg,train2/dev_1609.jpg,사진 속 재활용품 중 종이상자의 개수는 몇 개입니까?,5개,6개,3개,4개,d
dev_1610.jpg,train2/dev_1610.jpg,사진에 보이는 재활용품 중 종이 재질의 상자는 몇 개입니까?,1개,2개,3개,4개,b
dev_1610.jpg,train2/dev_1610.jpg,사진 속 재활용품 중 종이 재질의 상자는 몇 개인가요?,4개,2개,1개,3개,b
dev_1625.jpg,train2/dev_1625.jpg,사진에 보이는 투명한 용기는 어떤 재질로 만들어졌나요?,플라스틱,유리,금속,종이,a
dev_1625.jpg,train2/dev_1625.jpg,사진 속 투명한 용기는 어떤 재질로 만들어졌습니까?,유리,종이,금속,플라스틱,d
dev_1631.jpg,train2/dev_1631.jpg,사진 속 재활용품 중에서 종이 상자의 개수는 몇 개인가요?,3개,5개,7개,9개,d
dev_1631.jpg,train2/dev_1631.jpg,사진에 보이는 재활용품 중에서 종이 상자의 개수는 몇 개입니까?,5개,7개,9개,3개,c
dev_1634.jpg,train2/dev_1634.jpg,사진에 보이는 재활용품 중 플라스틱 컵은 몇 개입니까?,10개,13개,15개,17개,d
dev_1634.jpg,train2/dev_1634.jpg,사진 속 재활용품 중 플라스틱 컵은 몇 개인가요?,13개,15개,10개,17개,d
dev_1639.jpg,train2/dev_1639.jpg,사진에 보이는 재활용 가능한 종이컵은 몇 개입니까?,3개,4개,5개,6개,c
dev_1639.jpg,train2/dev_1639.jpg,사진 속 재활용 가능한 종이컵은 몇 개인가요?,6개,4개,3개,5개,d
dev_1644.jpg,train2/dev_1644.jpg,사진에 보이는 재활용품 중 캔은 몇 개입니까?,1개,2개,3개,4개,c
dev_1644.jpg,train2/dev_1644.jpg,사진 속 재활용품 중 캔은 몇 개인가요?,2개,3개,1개,4개,b
dev_1646.jpg,train2/dev_1646.jpg,사진에 보이는 재활용품 중 플라스틱 용기는 몇 개입니까?,1개,2개,3개,4개 이상,d
dev_1646.jpg,train2/dev_1646.jpg,사진 속 재활용품 중 플라스틱 용기는 몇 개인가요?,4개 이상,3개,2개,1개,a
dev_1650.jpg,train2/dev_1650.jpg,사진에 보이는 재활용품 중 종이 재질의 조각은 몇 개입니까?,5개,8개,12개,15개,d
dev_1650.jpg,train2/dev_1650.jpg,사진 속 재활용품 중 종이 재질의 조각은 몇 개인가요?,15개,12개,5개,8개,a
dev_1655.jpg,train2/dev_1655.jpg,사진에 보이는 재활용 가능한 유리병은 어떤 종류인가요?,소주병,와인병,아페롤 병,맥주병,b
dev_1655.jpg,train2/dev_1655.jpg,사진 속 재활용 가능한 유리병은 어떤 종류입니까?,소주병,와인병,맥주병,아페롤 병,b
dev_1667.jpg,train2/dev_1667.jpg,사진에 보이는 재활용품 중 종이 재질의 상자는 몇 개입니까?,3개,5개,7개,9개,d
dev_1667.jpg,train2/dev_1667.jpg,사진 속 재활용품 중 종이 재질의 상자는 몇 개인가요?,9개,3개,5개,7개,a
dev_1673.jpg,train2/dev_1673.jpg,사진 속 재활용 봉투에 들어있는 플라스틱 용기의 개수는 몇 개인가요?,3개,5개,7개,9개,d
dev_1673.jpg,train2/dev_1673.jpg,사진에 보이는 재활용 봉투에 들어있는 플라스틱 용기의 개수는 몇 개입니까?,7개,9개,3개,5개,b
dev_1676.jpg,train2/dev_1676.jpg,사진에 보이는 재활용 가능한 플라스틱 컵의 뚜껑 색깔은 무엇인가요?,투명,분홍색,파란색,초록색,b
dev_1676.jpg,train2/dev_1676.jpg,사진 속 재활용 가능한 플라스틱 컵의 뚜껑 색깔은 무엇입니까?,분홍색,초록색,파란색,투명,a
dev_1683.jpg,train2/dev_1683.jpg,사진에 보이는 과자 봉지는 어떤 재질로 만들어졌나요?,종이,플라스틱,알루미늄 호일,유리,b
dev_1683.jpg,train2/dev_1683.jpg,사진 속 과자 봉지는 어떤 재질로 만들어졌습니까?,유리,종이,플라스틱,알루미늄 호일,c
dev_1692.jpg,train2/dev_1692.jpg,사진 속에 보이는 투명 플라스틱 컵은 몇 개입니까?,1개,2개,3개,4개,a
dev_1692.jpg,train2/dev_1692.jpg,사진에 보이는 투명 플라스틱 컵은 몇 개인가요?,4개,1개,2개,3개,b
dev_1699.jpg,train2/dev_1699.jpg,사진에 보이는 재활용 가능한 종이봉투는 몇 개입니까?,1개,2개,3개,4개,c
dev_1699.jpg,train2/dev_1699.jpg,사진 속 재활용 가능한 종이봉투는 몇 개인가요?,3개,4개,2개,1개,a
dev_1701.jpg,train2/dev_1701.jpg,사진에 보이는 재활용품 중 플라스틱 재질인 것은 무엇인가요?,파란색 이클립스 껌 케이스,노란색 알약 포장지,회색 카펫,검은색 물체,b
dev_1701.jpg,train2/dev_1701.jpg,사진 속 재활용품 중 플라스틱 재질인 것은 무엇입니까?,노란색 알약 포장지,파란색 이클립스 껌 케이스,검은색 물체,회색 카펫,a
dev_1708.jpg,train2/dev_1708.jpg,사진 속 재활용품 중 종이 재질의 상자는 몇 개입니까?,1개,2개,3개,4개,c
dev_1708.jpg,train2/dev_1708.jpg,사진에 보이는 재활용품 중 종이 재질의 상자는 몇 개인가요?,3개,4개,2개,1개,a
dev_1719.jpg,train2/dev_1719.jpg,사진에서 보이는 재활용품은 무엇인가요?,플라스틱 병,종이 상자,유리병,금속 캔,d
dev_1719.jpg,train2/dev_1719.jpg,사진 속 재활용품은 무엇입니까?,종이 상자,금속 캔,유리병,플라스틱 병,b
dev_1724.jpg,train2/dev_1724.jpg,사진에 보이는 재활용 가능한 종이 포장지는 무엇인가요?,Welch`s Original 크림 캔디 상자,음료수 캔,플라스틱 컵 홀더,튜브형 화장품 용기,a
dev_1724.jpg,train2/dev_1724.jpg,사진 속 재활용 가능한 종이 포장지는 무엇입니까?,플라스틱 컵 홀더,튜브형 화장품 용기,음료수 캔,Welch`s Original 크림 캔디 상자,d
dev_1728.jpg,train2/dev_1728.jpg,사진에 보이는 재활용 가능한 플라스틱 병은 몇 개입니까?,1개,2개,3개,4개,a
dev_1728.jpg,train2/dev_1728.jpg,사진 속 재활용 가능한 플라스틱 병은 몇 개인가요?,2개,3개,4개,1개,d
dev_1757.jpg,train2/dev_1757.jpg,사진 속 재활용품 바구니 안에 있는 플라스틱 병은 몇 개입니까?,1개,2개,3개,4개,a
dev_1757.jpg,train2/dev_1757.jpg,사진에 보이는 재활용품 바구니 안에 있는 플라스틱 병은 몇 개인가요?,1개,2개,4개,3개,a
dev_1758.jpg,train2/dev_1758.jpg,사진에 보이는 재활용 가능한 종이 상자는 몇 개입니까?,1개,2개,3개,4개,d
dev_1758.jpg,train2/dev_1758.jpg,사진 속 재활용 가능한 종이 상자는 몇 개인가요?,2개,4개,3개,1개,b
dev_1765.jpg,train2/dev_1765.jpg,사진에 보이는 재활용 가능한 플라스틱 컵은 몇 개인가요?,5개,7개,9개,11개,d
dev_1765.jpg,train2/dev_1765.jpg,사진 속 재활용 가능한 플라스틱 컵은 몇 개입니까?,7개,5개,11개,9개,c
dev_1773.jpg,train2/dev_1773.jpg,사진에 보이는 재활용 가능한 플라스틱 병은 몇 개입니까?,3개,4개,5개,6개,b
dev_1773.jpg,train2/dev_1773.jpg,사진 속 재활용 가능한 플라스틱 병은 몇 개인가요?,5개,4개,3개,6개,b
dev_1774.jpg,train2/dev_1774.jpg,이 서랍 안에 있는 재활용 가능한 포장재의 종류는 무엇인가요?,플라스틱 포장재,종이 포장재,금속 포장재,유리 포장재,b
dev_1774.jpg,train2/dev_1774.jpg,이 서랍 안에 있는 재활용 가능한 포장재의 종류는 무엇입니까?,유리 포장재,플라스틱 포장재,금속 포장재,종이 포장재,d
dev_1784.jpg,train2/dev_1784.jpg,책상 위에 있는 재활용 가능한 플라스틱 병은 몇 개입니까?,1개,2개,3개,4개,c
dev_1784.jpg,train2/dev_1784.jpg,책상 위에 있는 재활용 가능한 플라스틱 병은 몇 개인가요?,2개,3개,1개,4개,b
dev_1788.jpg,train2/dev_1788.jpg,사진 속 재활용 쓰레기 봉투 안에 들어있는 투명 플라스틱 컵은 몇 개입니까?,1개,2개,3개,4개,d
dev_1788.jpg,train2/dev_1788.jpg,사진에 보이는 재활용 쓰레기 봉투 안에 들어있는 투명 플라스틱 컵은 몇 개인가요?,4개,3개,1개,2개,a
dev_1791.jpg,train2/dev_1791.jpg,사진에 보이는 재활용품 중 종이 재질의 상자는 몇 개입니까?,1개,2개,3개,4개,b
dev_1791.jpg,train2/dev_1791.jpg,사진 속 재활용품 중 종이 재질의 상자는 몇 개인가요?,1개,4개,3개,2개,d
dev_1795.jpg,train2/dev_1795.jpg,사진 속 재활용품 중 플라스틱 병의 개수는 몇 개인가요?,3개,5개,7개,9개,d
dev_1795.jpg,train2/dev_1795.jpg,사진에 보이는 재활용품 중 플라스틱 병의 개수는 몇 개입니까?,3개,7개,5개,9개,d
dev_1802.jpg,train2/dev_1802.jpg,사진 속 재활용품 중 플라스틱 병의 개수는 몇 개인가요?,1개,2개,3개,4개,d
dev_1802.jpg,train2/dev_1802.jpg,사진에 보이는 재활용품 중 플라스틱 병의 개수는 몇 개입니까?,2개,1개,4개,3개,c
dev_1806.jpg,train2/dev_1806.jpg,사진에 보이는 재활용품 중 종이 재질의 상자는 몇 개입니까?,1개,2개,3개,4개,d
dev_1806.jpg,train2/dev_1806.jpg,사진 속 재활용품 중 종이 재질의 상자는 몇 개인가요?,1개,2개,4개,3개,c
dev_1807.jpg,train2/dev_1807.jpg,사진 속 재활용품 중 플라스틱 빨대의 개수는 몇 개인가요?,7개,8개,9개,10개,d
dev_1807.jpg,train2/dev_1807.jpg,사진에 보이는 재활용품 중 플라스틱 빨대의 개수는 몇 개입니까?,7개,10개,8개,9개,b
dev_1811.jpg,train2/dev_1811.jpg,사진에 보이는 재활용품 중 종이류의 개수는 대략 몇 개입니까?,약 10개,약 20개,약 30개,약 40개,d
dev_1811.jpg,train2/dev_1811.jpg,사진 속 재활용품 중 종이류의 개수는 대략 몇 개인가요?,약 30개,약 10개,약 20개,약 40개,d
dev_1815.jpg,train2/dev_1815.jpg,사진에 보이는 투명 플라스틱 컵은 총 몇 개입니까?,4개,5개,6개,7개,d
dev_1815.jpg,train2/dev_1815.jpg,사진 속 투명 플라스틱 컵은 총 몇 개인가요?,6개,4개,5개,7개,d
dev_1816.jpg,train2/dev_1816.jpg,사진에 보이는 재활용품 중 플라스틱 재질인 것은 무엇인가요?,휴대폰 케이스,머리끈,립밤 용기,키보드,a
dev_1816.jpg,train2/dev_1816.jpg,사진 속 재활용품 중 플라스틱 재질인 것은 무엇입니까?,키보드,휴대폰 케이스,머리끈,립밤 용기,b
dev_1819.jpg,train2/dev_1819.jpg,사진 속 선반에 보이는 재활용 가능한 플라스틱 포장지는 무엇인가요?,투명한 비닐 포장지,종이 상자,플라스틱 튜브,금속 캔,c
dev_1819.jpg,train2/dev_1819.jpg,사진에 보이는 선반에 보이는 재활용 가능한 플라스틱 포장지는 무엇입니까?,투명한 비닐 포장지,플라스틱 튜브,금속 캔,종이 상자,b
dev_1827.jpg,train2/dev_1827.jpg,사진에 보이는 재활용품은 무엇인가요?,플라스틱 캔 2개,종이 상자 1개,유리병 1개,금속 캔 2개,b
dev_1827.jpg,train2/dev_1827.jpg,사진 속 재활용품은 무엇입니까?,종이 상자 1개,플라스틱 캔 2개,유리병 1개,금속 캔 2개,a
dev_1828.jpg,train2/dev_1828.jpg,사진에 보이는 재활용 가능한 플라스틱 병은 몇 개입니까?,3개,4개,5개,6개,c
dev_1828.jpg,train2/dev_1828.jpg,사진 속 재활용 가능한 플라스틱 병은 몇 개인가요?,4개,5개,6개,3개,b
dev_1834.jpg,train2/dev_1834.jpg,사진 속 흰색 원형 테이블 위에 놓인 재활용 가능한 플라스틱 병은 몇 개입니까?,1개,2개,3개,4개,c
dev_1834.jpg,train2/dev_1834.jpg,사진에 보이는 흰색 원형 테이블 위에 놓인 재활용 가능한 플라스틱 병은 몇 개인가요?,1개,3개,4개,2개,b
